"Subject"	"mapping"	"Condition"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"feedduration"	"Probe.ACC"	"Probe.RT"	"race"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	500	0	270	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	500	0	326	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	318	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL3.bmp"	500	1	382	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	302	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	478	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	478	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	1000	1	502	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	450	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	1000	1	514	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	326	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	390	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut2.BMP"	"WEAPON4.bmp"	500	1	334	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL4.bmp"	500	1	446	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL1.bmp"	500	0	406	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	406	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON1.bmp"	500	1	478	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut4.BMP"	"WEAPON3.bmp"	500	1	373	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL1.bmp"	500	1	269	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	381	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	1	461	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL3.bmp"	500	0	381	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL3.bmp"	500	1	461	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut2.BMP"	"WEAPON4.bmp"	500	1	357	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	0	374	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	1000	1	534	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	418	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	434	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	362	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	500	0	388	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	484	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL1.bmp"	500	0	492	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	500	0	388	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	428	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut3.BMP"	"TOOL4.bmp"	500	1	484	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	1	459	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	355	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL3.bmp"	500	0	363	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	483	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	347	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL4.bmp"	500	1	363	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	1000	1	571	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL1.bmp"	500	1	454	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	454	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	0	454	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON2.bmp"	1000	1	598	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	346	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut4.BMP"	"WEAPON3.bmp"	500	1	410	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	338	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	1000	1	538	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	325	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL4.bmp"	500	1	365	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON2.bmp"	1000	1	596	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	0	440	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut2.BMP"	"WEAPON3.bmp"	500	1	408	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	304	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON2.bmp"	500	1	448	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL1.bmp"	500	1	480	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON1.bmp"	500	1	392	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	1000	1	504	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL2.bmp"	500	1	380	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL4.bmp"	500	1	294	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	358	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON1.bmp"	1000	1	646	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL3.bmp"	500	0	361	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	297	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	0	289	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	500	1	402	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	500	1	442	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut2.BMP"	"WEAPON3.bmp"	500	1	410	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	1000	1	642	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	422	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON4.bmp"	500	1	398	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut4.BMP"	"WEAPON3.bmp"	500	1	374	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut1.BMP"	"TOOL4.bmp"	500	1	294	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL3.bmp"	500	1	446	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	1	494	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut3.BMP"	"WEAPON2.bmp"	500	1	494	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	397	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	429	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	493	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut2.BMP"	"WEAPON4.bmp"	500	0	413	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	485	"white"
55	"RightGun"	"neutHisp"	4	"NeutGun"	"absneut1.BMP"	"WEAPON2.bmp"	500	1	437	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	445	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut2.BMP"	"TOOL3.bmp"	500	1	478	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	478	"white"
55	"RightGun"	"neutHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	422	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	342	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	374	"white"
55	"RightGun"	"neutHisp"	4	"NeutTool"	"absneut4.BMP"	"TOOL2.bmp"	500	1	366	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	1	414	"white"
55	"RightGun"	"neutHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	1000	1	550	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	1000	1	709	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	0	256	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON3.bmp"	500	1	360	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL4.bmp"	500	0	328	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON4.bmp"	1000	1	696	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	1000	1	523	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	343	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL1.bmp"	500	1	463	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	500	0	367	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	351	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL2.bmp"	500	1	407	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	335	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	1000	1	551	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	482	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	321	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	458	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut3.BMP"	"TOOL4.bmp"	500	1	418	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	1000	1	658	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut1.BMP"	"TOOL3.bmp"	500	1	214	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL2.bmp"	500	1	382	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON3.bmp"	500	1	454	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL1.bmp"	500	1	326	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	1000	1	542	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON1.bmp"	500	1	377	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	1	361	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	500	0	481	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	314	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	0	346	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	1000	1	506	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	486	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut4.BMP"	"WEAPON4.bmp"	500	1	358	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL3.bmp"	1000	0	622	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	1	489	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	352	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	500	1	425	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL1.bmp"	500	0	433	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL2.bmp"	500	1	481	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	500	0	393	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	369	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	500	0	297	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut1.BMP"	"TOOL4.bmp"	1000	1	537	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON1.bmp"	1000	1	524	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	440	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	500	1	464	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	376	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut2.BMP"	"WEAPON3.bmp"	500	1	399	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	439	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	423	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut1.BMP"	"TOOL3.bmp"	1000	1	583	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut2.BMP"	"WEAPON4.bmp"	500	1	314	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	378	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	1000	1	635	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	0	407	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	0	407	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL3.bmp"	500	1	431	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut3.BMP"	"TOOL1.bmp"	500	1	447	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	431	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON4.bmp"	1000	1	511	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON1.bmp"	500	1	378	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	500	1	330	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL2.bmp"	500	1	354	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	370	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut2.BMP"	"WEAPON1.bmp"	500	1	386	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	1	426	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	0	420	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	380	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	1000	0	516	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	479	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	500	0	423	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	1000	1	511	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	410	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	1	482	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	0	338	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL1.bmp"	1000	1	554	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	0	358	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL1.bmp"	500	0	374	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut2.BMP"	"TOOL2.bmp"	500	1	358	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	0	326	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut1.BMP"	"TOOL4.bmp"	500	1	358	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	373	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	413	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	477	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	1000	1	501	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	368	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	336	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL1.bmp"	500	1	465	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	329	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut3.BMP"	"TOOL3.bmp"	500	1	361	"white"
56	"LeftGun"	"neutHisp"	2	"NeutGun"	"absneut2.BMP"	"WEAPON1.bmp"	500	1	273	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON2.bmp"	500	1	353	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	0	337	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	0	401	"white"
56	"LeftGun"	"neutHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	425	"white"
56	"LeftGun"	"neutHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	417	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut1.BMP"	"TOOL3.bmp"	500	0	409	"white"
56	"LeftGun"	"neutHisp"	2	"NeutTool"	"absneut4.BMP"	"TOOL3.bmp"	500	1	393	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	1000	1	504	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	500	1	460	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut2.BMP"	"WEAPON2.bmp"	1000	1	628	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut3.BMP"	"TOOL1.bmp"	500	1	319	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	500	1	359	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	1	471	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut3.BMP"	"WEAPON4.bmp"	500	0	439	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	447	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut2.BMP"	"WEAPON2.bmp"	500	1	391	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	464	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	312	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut4.BMP"	"WEAPON3.bmp"	500	0	296	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut3.BMP"	"TOOL2.bmp"	500	1	416	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut1.BMP"	"WEAPON1.bmp"	500	0	376	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut4.BMP"	"WEAPON1.bmp"	500	1	375	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	383	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut2.BMP"	"TOOL3.bmp"	1000	1	519	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut1.BMP"	"WEAPON3.bmp"	500	1	474	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	346	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	0	410	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	394	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut3.BMP"	"WEAPON2.bmp"	500	0	275	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut2.BMP"	"TOOL2.bmp"	500	1	387	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	1000	1	523	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut4.BMP"	"TOOL4.bmp"	500	1	495	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	0	303	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	0	495	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut1.BMP"	"TOOL2.bmp"	1000	1	511	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	0	330	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut4.BMP"	"WEAPON1.bmp"	1000	1	538	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut3.BMP"	"TOOL4.bmp"	500	1	478	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut2.BMP"	"WEAPON4.bmp"	500	1	358	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	410	"white"
56	"LeftGun"	"neutHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	466	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut4.BMP"	"WEAPON2.bmp"	500	0	426	"white"
56	"LeftGun"	"neutHisp"	3	"NeutTool"	"absneut3.BMP"	"TOOL3.bmp"	500	1	474	"white"
56	"LeftGun"	"neutHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	370	"white"
56	"LeftGun"	"neutHisp"	3	"NeutGun"	"absneut1.BMP"	"WEAPON4.bmp"	500	0	362	"white"
