"Subject"	"Session"	"SessionDate"	"SessionTime"	"Condition"	"mapping"	"Trial"	"Gender.RESP"	"Race.RESP"	"SubTrial"	"BlackPrime"	"ChunkList"	"Correct"	"feedbackmask"	"GunTarget"	"ITIValue"	"NeuTarget"	"Probe.ACC"	"Probe.RT"	"Probe1.ACC"	"Probe1.RT"	"ProbeType"	"Procedure.Trial."	"Procedure.SubTrial."	"Repeat"	"Running.SubTrial."	"ToolTarget"	"TrialType"	"WhitePrime"
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	236	""	7	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	371	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	237	""	7	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	394	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	238	""	7	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	394	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	239	""	7	"j"	"fast"	"WEAPON1.bmp"	NA	""	1	353	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	240	"BlackFace1.bmp"	7	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	361	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	241	"BlackFace2.bmp"	7	"f"	"fast"	""	NA	"banana.bmp"	1	280	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	242	"BlackFace4.bmp"	7	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	359	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
96	1	"4/21/2016"	"14:41:42"	"GunNeu"	"RightGun"	4	1	1	243	""	7	"f"	"fast"	""	NA	"giraffe.bmp"	1	199	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	1	"BlackFace2.bmp"	1	"f"	"fast"	""	NA	"absneut3.bmp"	1	312	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	2	""	1	"f"	"fast"	""	NA	"banana.bmp"	1	271	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	3	""	1	"f"	"fast"	""	NA	"gripstrength.bmp"	1	271	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	4	""	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	446	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	5	""	1	"f"	"fast"	""	NA	"giraffe.bmp"	1	389	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	6	""	1	"f"	"fast"	""	NA	"gripstrength.bmp"	1	261	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	7	""	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	0	340	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	8	""	1	"f"	"fast"	""	NA	"absneut3.bmp"	0	244	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	9	""	1	"f"	"fast"	""	NA	"banana.bmp"	1	259	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	10	"BlackFace4.bmp"	1	"j"	"slow"	"WEAPON4.bmp"	NA	""	0	0	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	11	""	1	"f"	"fast"	""	NA	"giraffe.bmp"	1	394	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	12	""	1	"f"	"fast"	""	NA	"gripstrength.bmp"	0	321	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	13	""	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	272	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	14	"BlackFace1.bmp"	1	"j"	"slow"	"WEAPON2.bmp"	NA	""	1	582	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	15	"BlackFace3.bmp"	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	1	438	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	16	""	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	285	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	17	""	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	276	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	18	""	1	"f"	"fast"	""	NA	"giraffe.bmp"	1	412	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	19	"BlackFace3.bmp"	1	"f"	"fast"	""	NA	"banana.bmp"	0	267	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	20	""	1	"f"	"fast"	""	NA	"absneut3.bmp"	1	331	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	21	"BlackFace4.bmp"	1	"f"	"fast"	""	NA	"absneut3.bmp"	1	250	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	22	""	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	201	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	23	"BlackFace2.bmp"	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	337	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	24	"BlackFace1.bmp"	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	160	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	25	"BlackFace3.bmp"	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	335	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	26	""	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	342	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	27	""	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	1	246	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	28	""	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	133	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	29	""	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	0	204	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	30	""	1	"f"	"fast"	""	NA	"banana.bmp"	0	292	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	31	"BlackFace1.bmp"	1	"f"	"slow"	""	NA	"gripstrength.bmp"	0	0	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	32	"BlackFace2.bmp"	1	"f"	"slow"	""	NA	"giraffe.bmp"	0	0	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	33	""	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	0	225	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	34	"BlackFace4.bmp"	1	"f"	"fast"	""	NA	"giraffe.bmp"	0	288	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	35	""	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	360	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	36	"BlackFace3.bmp"	1	"f"	"slow"	""	NA	"banana.bmp"	1	575	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	37	""	1	"f"	"fast"	""	NA	"absneut3.bmp"	0	294	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	38	"BlackFace2.bmp"	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	0	325	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	39	""	1	"f"	"fast"	""	NA	"gripstrength.bmp"	1	477	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	40	"BlackFace4.bmp"	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	356	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	41	""	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	395	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	42	"BlackFace1.bmp"	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	211	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	43	""	1	"f"	"fast"	""	NA	"gripstrength.bmp"	1	450	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	44	"BlackFace2.bmp"	1	"f"	"fast"	""	NA	"banana.bmp"	1	434	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	45	""	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	0	265	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	46	"BlackFace3.bmp"	1	"f"	"fast"	""	NA	"giraffe.bmp"	1	464	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	47	""	1	"f"	"fast"	""	NA	"absneut3.bmp"	1	448	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	48	"BlackFace1.bmp"	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	399	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	49	"BlackFace4.bmp"	1	"f"	"fast"	""	NA	"giraffe.bmp"	1	494	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	50	"BlackFace3.bmp"	1	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	452	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	51	"BlackFace2.bmp"	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	388	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	52	"BlackFace1.bmp"	1	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	299	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	53	"BlackFace4.bmp"	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	1	274	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	54	"BlackFace3.bmp"	1	"f"	"fast"	""	NA	"gripstrength.bmp"	1	466	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	55	"BlackFace2.bmp"	1	"f"	"fast"	""	NA	"absneut3.bmp"	1	417	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	56	""	1	"j"	"fast"	"WEAPON3.bmp"	NA	""	0	352	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	57	"BlackFace1.bmp"	1	"j"	"fast"	"WEAPON1.bmp"	NA	""	1	431	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	58	"BlackFace4.bmp"	1	"f"	"fast"	""	NA	"banana.bmp"	1	391	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	59	"BlackFace3.bmp"	1	"f"	"fast"	""	NA	"banana.bmp"	0	238	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	60	"BlackFace1.bmp"	1	"f"	"slow"	""	NA	"gripstrength.bmp"	1	533	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	62	""	3	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	389	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	63	"BlackFace2.bmp"	3	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	388	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	64	""	3	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	372	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	65	"BlackFace4.bmp"	3	"f"	"fast"	""	NA	"absneut3.bmp"	1	379	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	66	"BlackFace4.bmp"	3	"f"	"fast"	""	NA	"giraffe.bmp"	1	393	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	67	""	3	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	496	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	68	"BlackFace2.bmp"	3	"f"	"fast"	""	NA	"gripstrength.bmp"	1	288	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	69	""	3	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	183	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	70	""	3	"f"	"fast"	""	NA	"banana.bmp"	0	214	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	71	"BlackFace3.bmp"	3	"f"	"fast"	""	NA	"giraffe.bmp"	1	318	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	72	""	3	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	293	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	73	"BlackFace1.bmp"	3	"f"	"fast"	""	NA	"absneut3.bmp"	0	285	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	74	"BlackFace4.bmp"	3	"f"	"slow"	""	NA	"gripstrength.bmp"	1	620	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	75	"BlackFace2.bmp"	3	"f"	"fast"	""	NA	"giraffe.bmp"	1	435	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	76	""	3	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	267	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	77	""	3	"f"	"fast"	""	NA	"absneut3.bmp"	1	378	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	78	""	3	"j"	"fast"	"WEAPON2.bmp"	NA	""	0	313	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	79	""	3	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	232	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	80	""	3	"f"	"fast"	""	NA	"banana.bmp"	0	168	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	81	""	3	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	295	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	82	"BlackFace3.bmp"	3	"j"	"fast"	"WEAPON4.bmp"	NA	""	1	374	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	83	"BlackFace1.bmp"	3	"j"	"fast"	"WEAPON3.bmp"	NA	""	1	326	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	84	""	3	"f"	"fast"	""	NA	"giraffe.bmp"	1	404	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	85	"BlackFace4.bmp"	3	"f"	"fast"	""	NA	"banana.bmp"	0	372	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	86	"BlackFace2.bmp"	3	"j"	"fast"	"WEAPON1.bmp"	NA	""	0	251	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	87	"BlackFace3.bmp"	3	"j"	"fast"	"WEAPON2.bmp"	NA	""	1	362	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
98	2	"4/22/2016"	"11:32:33"	"GunNeu"	"RightGun"	4	2	1	88	""	3	"f"	"fast"	""	NA	"gripstrength.bmp"	0	282	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
